"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"内国株式:マザーズ:売買代金:兆円","2017年07月",2.611597,-0.773911,0.396271,-22.9,17.9,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-11.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-11.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-11.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-11.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-11.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-11.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-11.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-11.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-11.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-11.png"" width=""15%"" /></a>"
"内国株式:マザーズ:売買代金:1日平均:兆円","2017年07月",0.13058,-0.023307,0.019814,-15.1,17.9,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-12.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-12.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-12.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-12.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-12.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-12.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-12.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-12.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-12.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-12.png"" width=""15%"" /></a>"
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"内国優先株式:売買高:億株","2017年07月",0.00407,-0.00333,0.00019,-45,4.9,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-25.png"" width=""15%"" /></a>"
"内国優先株式:売買代金:兆円","2017年07月",0.000865,-0.000757,0.000113,-46.7,15,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-26.png"" width=""15%"" /></a>"
,,,,,,,,,,,,
,,,,,,,,,,,,
"外国株式:売買高:億株","2017年07月",0.02527,-0.02653,-0.18449,-51.2,-88,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-29.png"" width=""15%"" /></a>"
"外国株式:売買代金:兆円","2017年07月",0.001039,-0.00164,-0.031027,-61.2,-96.8,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-30.png"" width=""15%"" /></a>"
"転換社債型新株予約権付社債:売買高(額面):兆円","2017年07月",0.001846,-0.001147,-0.004871,-38.3,-72.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-31.png"" width=""15%"" /></a>"
"転換社債型新株予約権付社債:売買代金:兆円","2017年07月",0.002167,-0.001333,-0.004964,-38.1,-69.6,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-32.png"" width=""15%"" /></a>"
"内国ETF:売買高:千口","2017年07月",612174,-63281,-341939,-9.4,-35.8,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-33.png"" width=""15%"" /></a>"
"内国ETF:売買代金:兆円","2017年07月",2.286639,-0.768189,-2.968595,-25.1,-56.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-34.png"" width=""15%"" /></a>"
"外国ETF・ETN:売買高:千口","2017年07月",59576,-7588,-4822,-11.3,-7.5,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-ma-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-3-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-bp-4-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/trading.volumn.value-acf-35.png"" width=""15%"" /></a>"
