"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"景気動向指数個別系列:営業利益(全産業):(億円)","2017年03月",160991,788,17656,0.5,12.3,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-21.png"" width=""15%"" /></a>"
"景気動向指数個別系列:有効求人倍率(除学卒):(倍)","2017年06月",1.51,0.02,0.15,1.3,11,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-22.png"" width=""15%"" /></a>"
"景気動向指数個別系列:第3次産業活動指数(対事業所サービス業):(平成22年=100)","2017年06月",107.7,1.6,2.9,1.5,2.8,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-23.png"" width=""15%"" /></a>"
"景気動向指数個別系列:常用雇用指数(調査産業計)(前年同月比):(%)","2017年06月",1.5,-0.3,0.6,-16.7,66.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-24.png"" width=""15%"" /></a>"
"景気動向指数個別系列:実質法人企業設備投資(全産業):(億円)","2017年03月",113196,292,4640,0.3,4.3,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-25.png"" width=""15%"" /></a>"
"景気動向指数個別系列:家計消費支出(勤労者世帯)(前年同月比):(%)","2017年06月",6.6,4.6,12,230,-222.2,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-26.png"" width=""15%"" /></a>"
"景気動向指数個別系列:法人税収入:(億円)","2017年06月",10738,988,331,10.1,3.2,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-27.png"" width=""15%"" /></a>"
"景気動向指数個別系列:完全失業率(逆サイクル):(%)","2017年06月",2.81,-0.24,-0.3,-7.9,-9.6,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-28.png"" width=""15%"" /></a>"
"景気動向指数個別系列:きまって支給する給与(製造業、名目):(平成27年=100)","2017年06月",100.9,0.1,0.6,0.1,0.6,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-29.png"" width=""15%"" /></a>"
"景気動向指数個別系列:消費者物価指数(生鮮食品を除く総合)(前年同月比):(%)","2017年06月",0.4,0,0.8,0,-200,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-30.png"" width=""15%"" /></a>"
"景気動向指数個別系列:最終需要財在庫指数:(平成22年=100)","2017年06月",109.9,-2.3,-1.9,-2,-1.7,TRUE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-ma-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-3-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-bp-4-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/all.ci-acf-31.png"" width=""15%"" /></a>"
