"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"職業別有効求人倍率(パートタイムを除く常用):事務的職業:外勤事務の職業","2017年07月",4.22,0.62,0.73,17.2,20.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-21.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-21.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-21.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):事務的職業:運輸・郵便事務の職業","2017年07月",2.81,0.1,0.32,3.7,12.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-22.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-22.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-22.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):事務的職業:事務用機器操作の職業","2017年07月",0.4,-0.01,0.02,-2.4,5.3,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-23.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-23.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-23.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):販売の職業","2017年07月",1.71,0.05,0.25,3,17.1,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-24.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):販売の職業:商品販売の職業","2017年07月",1.74,0.06,0.2,3.6,13,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-25.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):販売の職業:販売類似の職業","2017年07月",3.05,0.13,0.17,4.5,5.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-26.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):販売の職業:営業の職業","2017年07月",1.64,0.03,0.29,1.9,21.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-27.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業","2017年07月",2.65,0.12,0.33,4.7,14.2,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-28.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:家庭生活支援サービスの職業","2017年07月",1.3,0.12,0.39,10.2,42.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-29.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:介護サービスの職業","2017年07月",2.93,0.16,0.5,5.8,20.6,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-30.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:保健医療サービスの職業","2017年07月",2.28,0.14,0.28,6.5,14,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-31.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:生活衛生サービスの職業","2017年07月",3.87,0.13,0.49,3.5,14.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-32.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:飲食物調理の職業","2017年07月",2.83,0.08,0.23,2.9,8.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-33.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:接客・給仕の職業","2017年07月",2.68,0.1,0.21,3.9,8.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-34.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:居住施設・ビル等の管理の職業","2017年07月",0.76,0.03,0.11,4.1,16.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-35.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):サービスの職業:その他のサービスの職業","2017年07月",1.2,0.05,0.1,4.3,9.1,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-36.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):保安の職業","2017年07月",6.93,0.54,1.1,8.5,18.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-37.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-37.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-37.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-37.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-37.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-37.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-37.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-37.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-37.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-37.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):農林漁業の職業","2017年07月",1.26,0.01,0.24,0.8,23.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-38.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-38.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-38.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-38.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-38.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-38.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-38.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-38.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-38.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-38.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業","2017年07月",1.48,0.03,0.34,2.1,29.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-39.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-39.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-39.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-39.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-39.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-39.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-39.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-39.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-39.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-39.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:生産設備制御・監視の職業（金属）","2017年07月",1.31,0.12,0.37,10.1,39.4,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-40.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-40.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-40.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-40.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-40.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-40.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-40.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-40.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-40.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-40.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:生産設備制御・監視の職業（金属除く）","2017年07月",1.47,-0.01,0.4,-0.7,37.4,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-41.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-41.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-41.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-41.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-41.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-41.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-41.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-41.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-41.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-41.png"" width=""15%"" /></a>"
