"Date","EUROPE:European_News_Index","EUROPE:Germany_News_Index","EUROPE:Italy_News_Index","EUROPE:UK_News_Index","EUROPE:France_News_Index","EUROPE:Spain_News_Index"
1999-05-01,82.1653671264648,87.841438293457,76.1018676757812,60.3774948120117,24.7851123809814,
1999-06-01,106.781181335449,131.981735229492,101.819664001465,49.6161079406738,32.2348823547363,
1999-07-01,103.571022033691,102.224090576172,122.384063720703,48.8607940673828,20.7917289733887,
1999-08-01,77.4638214111328,118.178726196289,53.9514045715332,43.7832527160645,11.2873115539551,
1999-09-01,81.2881317138672,106.543487548828,60.6752395629883,55.626350402832,28.0357036590576,
1999-10-01,89.5457382202148,104.137901306152,79.2686233520508,60.0567054748535,27.94557762146,
1999-11-01,102.924095153809,139.88606262207,84.9652862548828,43.9488754272461,49.8372268676758,
1999-12-01,65.1772842407227,52.0892868041992,84.8860473632812,25.3409519195557,33.2702751159668,
2000-01-01,51.951057434082,73.2339935302734,50.6167984008789,30.0824718475342,18.4513359069824,
2000-02-01,72.9628753662109,97.3584213256836,78.8950805664062,36.6259002685547,33.2251396179199,
2000-03-01,75.4395523071289,96.0915069580078,83.2548751831055,45.1638145446777,42.4026641845703,
2000-04-01,72.6052017211914,69.4479522705078,97.9811706542969,42.7424354553223,16.5928344726562,
2000-05-01,84.0416641235352,135.287139892578,61.0695648193359,53.8783416748047,55.3730545043945,
2000-06-01,59.9689674377441,58.2901153564453,71.4020309448242,51.1505012512207,35.0702896118164,
2000-07-01,58.4381256103516,75.2357635498047,60.3127899169922,30.8635120391846,40.5387649536133,
2000-08-01,63.5559730529785,76.0629272460938,74.9642333984375,29.0270233154297,23.9230308532715,
2000-09-01,70.4637756347656,68.3693237304688,85.7436218261719,57.4705123901367,40.6897048950195,
2000-10-01,72.2805557250977,84.1440963745117,80.528923034668,47.6307945251465,52.0138702392578,
2000-11-01,108.676742553711,91.1311416625977,134.054702758789,84.5830230712891,50.2476959228516,
2000-12-01,99.9568405151367,91.8884735107422,129.796768188477,64.9144058227539,42.7117309570312,
2001-01-01,82.9060668945312,109.331420898438,76.6553726196289,60.0406951904297,35.2522239685059,66.0060729980469
2001-02-01,102.493667602539,134.368194580078,88.9500427246094,61.4948577880859,40.8090896606445,108.940414428711
2001-03-01,108.432235717773,180.830444335938,64.7853927612305,88.1257705688477,53.7391204833984,79.7720718383789
2001-04-01,97.0565872192383,92.0827178955078,104.391311645508,100.307876586914,48.0755195617676,67.6709365844727
2001-05-01,75.2669830322266,73.9775772094727,73.3649063110352,67.8462677001953,50.0675621032715,67.1745986938477
2001-06-01,80.0292282104492,69.7898330688477,102.688735961914,68.2409286499023,40.9166107177734,50.1704483032227
2001-07-01,98.4331588745117,106.677406311035,108.88249206543,84.6552886962891,74.3938369750977,49.4458656311035
2001-08-01,73.7034301757812,88.2750701904297,68.85107421875,81.4127349853516,39.0370445251465,35.7734718322754
2001-09-01,215.051223754883,248.305236816406,201.738677978516,156.557800292969,133.800247192383,196.933410644531
2001-10-01,204.656051635742,276.723693847656,180.490753173828,123.404083251953,142.716217041016,168.528106689453
2001-11-01,165.271789550781,177.751693725586,190.290618896484,127.885292053223,77.6100234985352,110.790603637695
2001-12-01,111.506057739258,108.119812011719,117.271141052246,76.5644607543945,53.6543998718262,122.910453796387
