"Date","合計","衣料品","衣料品:紳士服・洋品","衣料品:婦人･子供服・洋品","衣料品:その他の衣料品","衣料品:身の回り品","飲食料品","その他","その他:家具","その他:家庭用電気機械器具","その他:家庭用品","その他:その他の商品","その他:食堂･喫茶"
2015-07-01,17057.2,3873.6,613.94,1999.51,260.32,999.83,9788.28,3395.31,111.18,178.46,451.19,2469.95,184.54
2015-08-01,16056.48,3018.9,458.87,1502.96,209.12,847.96,9691.85,3345.73,100.57,164.96,428.9,2464.72,186.58
2015-09-01,15113.89,3219.68,490.76,1657.47,192.94,878.5,8831.11,3063.1,101.95,130.98,402.8,2273.49,153.88
2015-10-01,16072.17,3811.73,694.08,1977.03,243.48,897.14,9028.46,3231.98,114.87,145.63,421.25,2395.88,154.34
2015-11-01,16490.46,3768.91,723.49,1898.1,238.47,908.85,9352.69,3368.86,118.92,168.82,430.58,2492.71,157.84
2015-12-01,20924.51,4324.25,827.12,2028.61,279.88,1188.65,12145.46,4454.79,133.62,226.97,562.02,3348.68,183.51
2016-01-01,16913.68,4163.73,750.67,2138.31,237.51,1037.24,9409.95,3340,100.62,191.72,446.42,2439.47,161.77
2016-02-01,14886.2,2871.2,463.53,1477.95,176.34,753.37,9014.93,3000.07,92.38,138.14,375.77,2253.61,140.17
2016-03-01,16463.33,3741.95,581.03,2013.8,209.55,937.57,9307.07,3414.32,109.63,169.35,422.58,2551.92,160.83
2016-04-01,15459.81,3396.21,587.32,1776.59,182.2,850.1,8888.22,3175.38,87.16,134.35,404.73,2402.92,146.21
2016-05-01,15982.37,3519.35,634.73,1799.99,202.27,882.36,9263.16,3199.86,86.09,139.84,405.56,2410.63,157.75
2016-06-01,15679.13,3244.06,616.49,1605.03,196.95,825.59,9312.86,3122.22,92.64,139.36,390.44,2348.41,151.37
2016-07-01,17213.7,3822.84,623.1,1952.08,238.08,1009.57,9978.36,3412.51,101.41,173.06,420.25,2535.46,182.32
2016-08-01,15545.37,2731.67,415.66,1347,183.29,785.72,9592.12,3221.59,91.4,151.58,387.07,2419.35,172.18
2016-09-01,14709.6,2931.05,436.69,1512.98,177.02,804.37,8792.85,2985.69,81.06,129.4,373.09,2257.35,144.78
2016-10-01,15970.24,3586.69,660.66,1855.69,225.5,844.84,9198.9,3184.65,101.81,142.19,387.53,2405.73,147.39
2016-11-01,16479.27,3650.92,716.29,1861.35,228.03,845.25,9529.71,3298.63,103.75,167.46,393.95,2487.38,146.09
2016-12-01,20675.83,4113.85,778.64,1936.79,252.99,1145.43,12190.7,4371.27,120.25,210.83,516.99,3349.7,173.51
2017-01-01,16742.95,3985.26,728.69,2044.75,221,990.81,9451.4,3306.3,90.31,180.87,423.36,2456.75,155
2017-02-01,14493.28,2708.42,446.26,1378.14,164.67,719.35,8858.28,2926.58,79.14,129.88,349.48,2238.85,129.23
2017-03-01,16311.5,3547.67,533.68,1907.59,192.83,913.56,9267.97,3495.86,99.2,149.05,414.83,2679.47,153.31
