"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2004-02-01,82.8967790703,80.7344501847,62.3382216405,,18.3962285442,0.8857822779,7.3083173631,,10.2021289032,10.2021289032,0.8258124381,0.2973949173,1.0391215302,,,,
2004-03-01,89.6965817589,87.4657159983,67.9071717774,,19.5585442209,0.7218464364,7.7234964318,,11.1132013527,11.1132013527,0.8034502428,0.2961393453,1.1312761725,,,,
2004-04-01,87.7366286516,85.6378671336,67.1500335616,,18.487833572,0.7091327068,7.318482072,,10.4602187932,10.4602187932,0.7816931204,0.2880885264,1.0289798712,,,,
2004-05-01,91.647078208,89.436929204,71.559842956,,17.877086248,0.86166528,6.800311756,,10.215109212,10.215109212,0.824191816,0.300460888,1.0854963,,,,
2004-06-01,89.5113225536,87.3950955968,72.0190181952,,15.3760774016,0.6903071488,5.656622784,,9.0291474688,9.0291474688,0.7581559808,0.2925160128,1.0655549632,,,,
2004-07-01,89.6921607813,87.5961397389,72.4611904704,,15.1349492685,0.6885643719,5.5079675397,,8.9384173569,8.9384173569,0.7541471448,0.2876226117,1.0542512859,,,,
2004-08-01,91.2683500544,89.1097556992,75.695759616,,13.4139960832,0.7019675648,5.0650134528,,7.6470150656,7.6470150656,0.7601709056,0.2939930112,1.1044304384,,,,
2004-09-01,91.4850726688,89.302290481,75.8102591368,,13.4920313442,0.7000712126,5.0364613672,,7.7554987644,7.7554987644,0.7617223966,0.2952651348,1.1257946564,,,,
2004-10-01,91.147301413,88.949004445,75.759222637,,13.189781808,0.707310317,4.93224389,,7.550227601,7.550227601,0.765183139,0.294150584,1.138963245,,,,
2004-11-01,87.956268813,85.763243559,72.899296225,,12.863947334,0.67216758,4.869864587,,7.321915167,7.321915167,0.731008418,0.294099491,1.167917345,,,,
