"Date","総数","0~4歳","5~9","10~14","15~19","20~24","25~29","30~34","35~39","40~44","45~49","50~54","55~59","60~64","65~69","70~74","75~79","80~84","85~89","90~94","95~99","100歳以上","85歳以上","75歳以上"
2001-11-01,62210,3020,3070,3260,3760,4190,4910,4740,4030,3890,4260,5480,4090,3850,3450,2760,,,,,,,,3440
2001-12-01,62270,3020,3070,3260,3750,4190,4910,4760,4030,3900,4250,5480,4100,3870,3450,2760,,,,,,,,3460
2002-01-01,62240,3020,3070,3250,3750,4180,4890,4770,4030,3900,4230,5480,4100,3880,3460,2760,,,,,,,,3470
2002-02-01,62270,3020,3070,3250,3750,4170,4880,4770,4050,3900,4210,5450,4110,3900,3470,2770,,,,,,,,3500
2002-03-01,62200,3020,3070,3240,3740,4140,4860,4760,4060,3900,4180,5440,4110,3900,3470,2770,1850,970,,,,,710,
2002-04-01,62200,3020,3060,3230,3730,4160,4850,4760,4080,3900,4160,5420,4120,3900,3470,2790,1870,970,,,,,720,
2002-05-01,62170,3020,3060,3230,3730,4150,4830,4750,4080,3900,4150,5400,4130,3900,3480,2790,1880,970,,,,,710,
2002-06-01,62240,3020,3070,3230,3730,4140,4830,4760,4110,3910,4140,5390,4160,3900,3480,2800,1890,970,,,,,720,
2002-07-01,62250,3020,3070,3220,3720,4130,4830,4770,4120,3910,4130,5370,4180,3910,3480,2810,1900,980,,,,,720,
2002-08-01,62200,3010,3060,3200,3700,4120,4820,4780,4130,3900,4110,5340,4210,3930,3490,2820,1910,980,,,,,720,
2002-09-01,62230,3020,3060,3200,3690,4100,4800,4790,4150,3910,4100,5310,4240,3930,3490,2820,1920,980,,,,,720,
2002-10-01,62320,3020,3060,3200,3690,4110,4790,4800,4170,3930,4090,5290,4270,3930,3500,2830,1930,980,,,,,720,
2002-11-01,62330,3020,3060,3190,3680,4100,4780,4810,4180,3930,4070,5260,4290,3930,3500,2840,1940,990,,,,,730,
2002-12-01,62260,3020,3060,3190,3670,4090,4770,4810,4180,3930,4060,5230,4310,3920,3500,2850,1950,990,,,,,730,
2003-01-01,62180,3010,3060,3180,3670,4090,4740,4810,4180,3920,4040,5210,4320,3920,3510,2860,1960,990,,,,,730,
2003-02-01,62230,3010,3060,3180,3660,4080,4730,4830,4180,3920,4030,5170,4360,3920,3510,2870,1970,1000,,,,,730,
2003-03-01,62190,3000,3060,3170,3650,4050,4710,4830,4180,3930,4020,5140,4380,3930,3520,2880,1990,1010,,,,,740,
2003-04-01,62290,3000,3060,3170,3640,4060,4710,4850,4200,3940,4020,5120,4410,3940,3520,2880,2000,1020,,,,,740,
2003-05-01,62240,3000,3060,3170,3630,4070,4680,4840,4200,3930,4000,5090,4420,3950,3520,2890,2010,1020,,,,,740,
2003-06-01,62290,3000,3060,3160,3620,4060,4680,4860,4210,3940,4000,5070,4450,3960,3520,2890,2020,1020,,,,,740,
2003-07-01,62350,3000,3060,3160,3620,4050,4680,4880,4230,3950,4000,5060,4480,3970,3520,2890,2030,1030,,,,,740,
2003-08-01,62310,2990,3060,3140,3600,4040,4660,4880,4240,3950,3990,5040,4500,3990,3520,2900,2040,1030,,,,,740,
2003-09-01,62290,2990,3060,3140,3590,4020,4640,4890,4250,3950,3980,5010,4510,4010,3520,2900,2050,1030,,,,,750,
2003-10-01,62330,2980,3070,3140,3590,4020,4630,4900,4270,3950,3980,4990,4520,4030,3510,2900,2060,1040,,,,,750,
2003-11-01,62320,2980,3070,3130,3580,4020,4620,4910,4270,3950,3980,4950,4540,4050,3510,2900,2070,1050,,,,,750,
2003-12-01,62320,2970,3070,3120,3580,4020,4610,4910,4290,3950,3980,4920,4560,4060,3500,2910,2080,1060,,,,,750,
2004-01-01,62250,2970,3060,3110,3570,4010,4580,4910,4290,3940,3970,4900,4560,4070,3490,2910,2090,1060,,,,,750,
2004-02-01,62320,2970,3060,3110,3560,4000,4570,4920,4300,3950,3970,4860,4600,4090,3500,2920,2100,1080,,,,,750,
2004-03-01,62260,2960,3060,3110,3550,3980,4560,4920,4300,3940,3950,4830,4610,4110,3500,2920,2110,1090,,,,,760,
2004-04-01,62320,2960,3060,3110,3530,3990,4550,4930,4320,3940,3950,4800,4630,4130,3490,2930,2130,1100,,,,,770,
2004-05-01,62350,2960,3060,3110,3530,4000,4530,4930,4320,3950,3960,4770,4650,4150,3490,2930,2140,1110,,,,,770,
2004-06-01,62320,2960,3060,3110,3520,3990,4520,4930,4330,3950,3950,4740,4660,4160,3490,2940,2140,1110,,,,,770,
2004-07-01,62240,2960,3050,3110,3510,3980,4500,4920,4330,3940,3950,4710,4680,4170,3480,2940,2150,1110,,,,,770,
2004-08-01,62240,2950,3040,3100,3490,3970,4490,4940,4340,3950,3940,4680,4710,4180,3480,2940,2160,1120,,,,,770,
2004-09-01,62250,2950,3040,3100,3480,3950,4470,4950,4350,3960,3940,4660,4730,4190,3480,2940,2160,1120,,,,,770,
2004-10-01,62300,2940,3040,3100,3460,3950,4460,4960,4360,3980,3940,4630,4760,4190,3480,2950,2170,1130,,,,,770,
2004-11-01,62270,2940,3030,3100,3460,3950,4450,4970,4360,3980,3920,4600,4780,4200,3490,2950,2170,1140,,,,,770,
2004-12-01,62310,2940,3030,3100,3450,3950,4440,4980,4370,3990,3920,4570,4810,4190,3490,2960,2180,1150,,,,,780,
2005-01-01,62270,2940,3020,3100,3440,3940,4430,4970,4370,4000,3920,4550,4840,4190,3500,2960,2180,1150,,,,,780,
2005-02-01,62280,2940,3030,3100,3430,3920,4420,4970,4380,4000,3900,4530,4890,4160,3500,2970,2190,1170,,,,,790,
2005-03-01,62270,2930,3030,3100,3420,3900,4410,4970,4380,4000,3900,4510,4910,4150,3500,2980,2200,1170,,,,,800,
2005-04-01,62250,2930,3020,3090,3410,3910,4400,4970,4380,4000,3890,4480,4930,4140,3500,2990,2210,1190,,,,,810,
2005-05-01,62200,2930,3020,3090,3410,3900,4370,4950,4380,4000,3890,4460,4940,4140,3500,3000,2220,1190,,,,,810,
2005-06-01,62280,2920,3020,3090,3400,3900,4380,4960,4400,4020,3900,4460,4960,4140,3500,3000,2220,1190,,,,,810,
2005-07-01,62230,2910,3020,3090,3390,3890,4360,4960,4400,4030,3890,4440,4980,4120,3510,3000,2220,1200,,,,,810,
2005-08-01,62220,2910,3010,3080,3370,3880,4350,4960,4410,4040,3890,4420,5010,4120,3520,3010,2230,1200,,,,,810,
2005-09-01,62220,2900,3010,3080,3370,3860,4340,4960,4410,4050,3880,4400,5030,4110,3520,3010,2240,1210,,,,,810,
2005-10-01,62260,2900,3020,3080,3360,3870,4340,4960,4420,4070,3880,4380,5060,4100,3520,3020,2240,1220,,,,,820,
2005-11-01,62250,2890,3020,3080,3350,3860,4330,4960,4420,4090,3880,4360,5080,4090,3520,3030,2250,1230,,,,,820,
2005-12-01,62340,2890,3030,3080,3350,3870,4330,4960,4420,4100,3880,4350,5120,4070,3520,3050,2260,1240,,,,,830,
2006-01-01,62320,2880,3020,3080,3340,3860,4310,4950,4430,4110,3880,4330,5160,4050,3530,3050,2260,1250,,,,,830,
2006-02-01,62310,2880,3030,3080,3340,3850,4300,4950,4460,4090,3870,4300,5200,4000,3530,3070,2280,1270,,,,,830,
2006-03-01,62260,2870,3020,3080,3330,3830,4280,4940,4480,4080,3860,4270,5240,3980,3530,3070,2280,1280,,,,,840,
2006-04-01,62350,2870,3020,3070,3320,3850,4280,4950,4520,4070,3870,4270,5280,3950,3540,3080,2290,1290,,,,,840,
2006-05-01,62230,2870,3020,3070,3320,3840,4260,4920,4530,4040,3860,4240,5290,3920,3540,3080,2290,1300,,,,,840,
2006-06-01,62280,2860,3020,3070,3310,3840,4260,4930,4560,4040,3860,4230,5310,3910,3550,3080,2290,1310,,,,,840,
2006-07-01,62330,2860,3020,3080,3310,3840,4250,4920,4600,4030,3860,4230,5330,3910,3560,3090,2300,1320,,,,,850,
2006-08-01,62290,2850,3010,3070,3290,3830,4240,4920,4620,4020,3860,4210,5330,3900,3580,3090,2300,1320,,,,,850,
2006-09-01,62280,2850,3010,3070,3290,3810,4220,4910,4650,4010,3850,4190,5330,3900,3590,3100,2310,1330,,,,,850,
2006-10-01,62310,2850,3010,3070,3280,3810,4220,4900,4680,4010,3860,4190,5320,3900,3600,3100,2310,1340,,,,,850,
2006-11-01,62320,2840,3010,3070,3280,3810,4210,4890,4710,4000,3850,4180,5310,3910,3610,3110,2320,1350,,,,,860,
2006-12-01,62330,2840,3010,3070,3270,3800,4210,4880,4730,4000,3850,4160,5300,3910,3630,3110,2320,1360,,,,,860,
2007-01-01,62310,2810,3030,3080,3280,3750,4040,4850,4740,4010,3850,4160,5340,3970,3690,3140,2340,1380,,,,,860,
2007-02-01,62310,2810,3030,3080,3270,3740,4040,4840,4740,4020,3850,4140,5320,3980,3700,3160,2350,1390,,,,,870,
2007-03-01,62300,2800,3030,3070,3270,3740,4030,4820,4730,4040,3860,4110,5310,3980,3710,3160,2350,1410,,,,,870,
2007-04-01,62300,2810,3030,3070,3260,3740,4020,4810,4720,4050,3860,4090,5290,3990,3710,3170,2370,1420,,,,,890,
2007-05-01,62290,2800,3030,3070,3250,3740,4010,4800,4720,4070,3860,4080,5280,4010,3720,3170,2370,1430,,,,,890,
2007-06-01,62300,2800,3020,3070,3250,3740,4000,4790,4730,4080,3860,4070,5260,4030,3720,3170,2380,1440,,,,,890,
2007-07-01,62300,2800,3020,3070,3240,3740,3990,4780,4730,4100,3860,4060,5240,4050,3730,3170,2390,1440,,,,,890,
2007-08-01,62310,2790,3020,3070,3230,3730,3980,4770,4740,4120,3870,4050,5220,4080,3740,3180,2390,1450,,,,,890,
2007-09-01,62300,2790,3010,3070,3220,3720,3970,4760,4750,4130,3870,4030,5190,4110,3740,3180,2400,1460,,,,,890,
2007-10-01,62310,2790,3010,3060,3220,3720,3960,4750,4760,4140,3880,4020,5160,4130,3750,3190,2410,1470,,,,,900,
2007-11-01,62310,2780,3010,3060,3220,3710,3960,4740,4770,4150,3880,4000,5130,4160,3750,3200,2420,1470,,,,,900,
2007-12-01,62310,2780,3010,3060,3210,3710,3960,4720,4780,4160,3890,3990,5110,4180,3740,3200,2430,1480,,,,,910,
2008-01-01,62290,2780,3010,3060,3210,3700,3940,4700,4790,4160,3890,3980,5090,4190,3740,3210,2430,1490,,,,,900,
2008-02-01,62290,2780,3000,3060,3200,3700,3940,4690,4800,4160,3890,3970,5050,4220,3750,3210,2450,1500,,,,,910,
2008-03-01,62280,2780,3000,3060,3200,3690,3930,4670,4800,4170,3890,3950,5020,4250,3750,3220,2450,1510,,,,,920,
2008-04-01,62270,2780,3000,3060,3190,3680,3930,4650,4810,4170,3890,3940,4990,4270,3760,3220,2460,1530,,,,,930,
2008-05-01,62240,2780,2990,3060,3180,3680,3920,4630,4810,4180,3890,3940,4970,4290,3770,3220,2460,1530,,,,,930,
2008-06-01,62250,2780,2990,3060,3180,3670,3920,4620,4820,4190,3900,3930,4950,4310,3780,3220,2460,1540,,,,,930,
2008-07-01,62250,2780,2990,3060,3180,3670,3910,4610,4830,4200,3900,3920,4930,4330,3790,3220,2470,1540,,,,,940,
2008-08-01,62260,2770,2980,3070,3170,3660,3910,4600,4840,4210,3900,3920,4910,4350,3800,3220,2470,1550,,,,,940,
2008-09-01,62250,2770,2970,3060,3160,3650,3900,4580,4850,4230,3900,3910,4890,4360,3820,3220,2470,1560,,,,,940,
2008-10-01,62260,2770,2970,3070,3150,3650,3890,4570,4860,4240,3910,3900,4860,4370,3850,3210,2470,1570,,,,,950,
2008-11-01,62260,2770,2960,3070,3140,3650,3890,4550,4870,4250,3910,3900,4830,4390,3860,3210,2480,1580,,,,,950,
2008-12-01,62250,2770,2960,3070,3140,3640,3890,4540,4870,4260,3900,3900,4800,4400,3880,3200,2480,1590,,,,,960,
2009-01-01,62220,2770,2960,3070,3130,3630,3870,4510,4880,4260,3900,3900,4780,4420,3890,3200,2490,1590,,,,,960,
2009-02-01,62210,2770,2950,3070,3130,3630,3870,4500,4880,4270,3900,3890,4740,4450,3900,3200,2490,1600,,,,,980,
2009-03-01,62190,2770,2950,3070,3130,3610,3870,4480,4880,4270,3900,3880,4710,4460,3920,3200,2500,1610,,,,,980,
2009-04-01,62190,2770,2950,3070,3120,3610,3870,4470,4880,4280,3900,3880,4680,4470,3940,3200,2500,1620,,,,,1000,
2009-05-01,62180,2770,2940,3060,3120,3610,3860,4440,4880,4290,3900,3880,4650,4490,3960,3200,2510,1630,,,,,1000,
2009-06-01,62190,2770,2940,3060,3120,3600,3860,4430,4880,4300,3900,3880,4620,4510,3970,3190,2510,1630,,,,,1000,
2009-07-01,62180,2770,2930,3060,3120,3600,3850,4420,4890,4310,3910,3880,4600,4530,3980,3190,2510,1640,,,,,1000,
2009-08-01,62160,2760,2930,3060,3120,3580,3850,4400,4900,4310,3920,3870,4570,4550,3990,3190,2520,1640,,,,,1000,
2009-09-01,62140,2760,2920,3050,3110,3560,3840,4380,4910,4320,3920,3870,4540,4580,4000,3190,2520,1650,,,,,1010,
2009-10-01,62150,2760,2920,3050,3110,3560,3840,4360,4920,4320,3930,3860,4520,4600,4010,3200,2530,1660,,,,,1020,
2009-11-01,62150,2760,2910,3040,3110,3550,3830,4350,4930,4320,3940,3860,4490,4630,4010,3200,2530,1660,,,,,1030,
2009-12-01,62130,2760,2910,3040,3110,3540,3830,4330,4930,4330,3940,3850,4460,4650,4000,3210,2530,1670,,,,,1030,
2010-01-01,62090,2760,2900,3040,3110,3530,3810,4310,4930,4330,3950,3850,4440,4680,4000,3210,2540,1670,,,,,1030,
2010-02-01,62080,2760,2900,3040,3110,3520,3810,4300,4920,4340,3950,3830,4410,4730,3970,3220,2550,1680,,,,,1050,
2010-03-01,62040,2760,2890,3040,3110,3500,3810,4290,4920,4340,3960,3820,4390,4740,3960,3220,2560,1680,,,,,1060,
2010-04-01,62050,2760,2880,3040,3100,3500,3800,4270,4920,4340,3960,3820,4370,4760,3960,3220,2570,1690,,,,,1080,
2010-05-01,62010,2760,2880,3040,3100,3490,3790,4250,4910,4340,3970,3820,4360,4780,3950,3220,2580,1700,,,,,1080,
2010-06-01,62030,2760,2870,3040,3100,3490,3800,4240,4910,4350,3980,3820,4340,4790,3950,3230,2580,1700,,,,,1080,
2010-07-01,62030,2760,2860,3030,3100,3480,3800,4230,4910,4360,3980,3820,4330,4810,3940,3230,2580,1700,,,,,1090,
2010-08-01,62030,2770,2860,3030,3100,3470,3790,4210,4910,4370,4000,3820,4310,4840,3930,3240,2590,1710,,,,,1090,
2010-09-01,62020,2770,2850,3030,3090,3450,3790,4200,4910,4380,4010,3810,4290,4860,3930,3240,2590,1710,,,,,1100,
2010-10-01,62030,2770,2840,3030,3090,3440,3780,4190,4910,4380,4030,3810,4280,4880,3920,3240,2600,1720,,,,,1100,
2010-11-01,62030,2770,2840,3040,3090,3440,3780,4180,4910,4380,4050,3810,4250,4910,3900,3240,2610,1720,,,,,1110,
2010-12-01,62030,2770,2830,3040,3090,3430,3780,4170,4910,4380,4060,3800,4240,4940,3880,3240,2620,1730,,,,,1120,
2011-01-01,62000,2780,2830,3040,3080,3420,3770,4150,4900,4390,4060,3800,4210,4970,3860,3250,2630,1730,,,,,1120,
2011-02-01,62010,2780,2820,3040,3080,3410,3780,4140,4900,4410,4050,3800,4190,5020,3820,3250,2640,1740,,,,,1140,
2011-03-01,62290,2790,2830,3050,3100,3410,3790,4150,4910,4460,4060,3810,4190,5080,3810,3270,2670,1760,,,,,1160,
2011-04-01,62290,2790,2830,3050,3100,3410,3790,4130,4910,4480,4040,3800,4170,5110,3780,3280,2670,1760,,,,,1170,
2011-05-01,62270,2790,2830,3050,3100,3410,3780,4110,4900,4510,4020,3810,4160,5140,3760,3290,2670,1770,,,,,1180,
2011-06-01,62280,2790,2830,3050,3100,3410,3780,4100,4890,4540,4010,3810,4150,5150,3750,3290,2680,1770,,,,,1180,
2011-07-01,62270,2790,2830,3050,3100,3400,3780,4090,4890,4570,4010,3800,4140,5160,3740,3300,2680,1770,,,,,1180,
2011-08-01,62260,2790,2820,3050,3100,3390,3780,4080,4880,4600,4000,3800,4120,5170,3740,3310,2680,1770,,,,,1190,
2011-09-01,62140,2780,2810,3040,3090,3350,3750,4050,4860,4620,3990,3800,4110,5170,3730,3330,2690,1780,,,,,1190,
2011-10-01,62180,2780,2810,3040,3090,3360,3760,4050,4860,4650,3980,3800,4100,5160,3740,3340,2690,1780,,,,,1200,
2011-11-01,62200,2780,2800,3040,3090,3360,3760,4040,4850,4680,3980,3800,4090,5150,3740,3350,2700,1780,,,,,1210,
2011-12-01,62160,2710,2800,3020,3120,3250,3660,4090,4910,4750,4000,3810,4100,5200,3760,3360,2690,1770,,,,,1170,
2012-01-01,62140,2720,2800,3020,3120,3240,3650,4070,4890,4760,4000,3820,4090,5200,3770,3370,2690,1770,,,,,1170,
2012-02-01,62130,2710,2800,3020,3110,3240,3650,4060,4880,4760,4010,3820,4070,5180,3780,3390,2700,1770,,,,,1190,
2012-03-01,62100,2710,2790,3020,3110,3230,3640,4050,4860,4750,4020,3820,4040,5170,3790,3400,2710,1780,,,,,1200,
2012-04-01,62100,2710,2790,3020,3110,3230,3640,4040,4850,4750,4040,3820,4020,5150,3800,3400,2710,1790,,,,,1210,
2012-05-01,62070,2710,2790,3020,3110,3230,3630,4030,4830,4750,4060,3820,4010,5140,3820,3410,2720,1800,,,,,1210,
2012-06-01,62030,2710,2780,3020,3110,3230,3630,4010,4820,4750,4070,3820,4000,5120,3830,3410,2720,1800,,,,,1220,
2012-07-01,62030,2710,2780,3010,3110,3230,3620,4000,4810,4760,4080,3820,3990,5100,3850,3420,2720,1810,,,,,1220,
2012-08-01,62040,2710,2780,3010,3110,3220,3610,3990,4800,4770,4100,3830,3970,5080,3880,3430,2720,1810,,,,,1220,
2012-09-01,62020,2710,2770,3010,3100,3210,3600,3980,4790,4770,4110,3830,3960,5050,3910,3440,2730,1820,,,,,1230,
2012-10-01,62030,2710,2770,3010,3100,3210,3590,3970,4780,4790,4130,3840,3950,5020,3940,3440,2740,1830,,,,,1240,
2012-11-01,62030,2700,2770,3000,3100,3210,3580,3960,4760,4800,4130,3850,3930,5000,3960,3440,2740,1840,,,,,1250,
2012-12-01,62020,2700,2770,3000,3100,3210,3580,3950,4750,4800,4140,3850,3920,4970,3980,3440,2750,1850,,,,,1250,
2013-01-01,61980,2700,2770,3000,3100,3200,3560,3940,4730,4810,4150,3850,3910,4960,4000,3440,2750,1850,,,,,1250,
2013-02-01,61960,2690,2760,3000,3100,3200,3560,3940,4710,4820,4150,3850,3900,4920,4030,3440,2760,1860,,,,,1270,
2013-03-01,61930,2690,2760,2990,3100,3190,3550,3930,4700,4830,4150,3850,3890,4890,4060,3450,2770,1870,,,,,1280,
2013-04-01,61920,2690,2760,2990,3090,3200,3550,3920,4680,4830,4160,3850,3870,4860,4080,3460,2770,1870,,,,,1290,
2013-05-01,61900,2690,2750,2990,3100,3200,3530,3910,4660,4840,4160,3850,3870,4840,4100,3470,2780,1880,,,,,1300,
2013-06-01,61910,2690,2750,2990,3100,3200,3530,3900,4650,4850,4180,3860,3860,4820,4120,3470,2780,1880,,,,,1300,
2013-07-01,61920,2690,2750,2980,3100,3200,3530,3890,4640,4860,4190,3860,3860,4800,4140,3480,2770,1880,,,,,1310,
2013-08-01,61910,2690,2750,2980,3100,3190,3510,3880,4620,4870,4200,3860,3850,4780,4160,3500,2770,1880,,,,,1310,
2013-09-01,61890,2690,2740,2970,3100,3180,3510,3870,4610,4880,4220,3870,3840,4760,4170,3520,2770,1880,,,,,1320,
2013-10-01,61910,2680,2740,2970,3100,3180,3500,3870,4590,4890,4230,3870,3840,4740,4180,3540,2770,1890,,,,,1330,
2013-11-01,61900,2680,2740,2960,3100,3180,3500,3860,4580,4900,4240,3870,3840,4710,4200,3560,2770,1890,,,,,1340,
2013-12-01,61890,2690,2740,2960,3100,3170,3500,3850,4560,4900,4250,3870,3840,4680,4210,3570,2760,1900,,,,,1340,
2014-01-01,61860,2690,2740,2960,3100,3170,3480,3840,4540,4910,4260,3870,3840,4660,4230,3580,2760,1900,,,,,1340,
2014-02-01,61850,2680,2740,2950,3100,3170,3480,3840,4530,4910,4270,3860,3830,4620,4260,3590,2770,1910,,,,,1360,
2014-03-01,61810,2680,2730,2950,3100,3160,3470,3830,4510,4910,4270,3860,3820,4590,4270,3610,2770,1910,1000,300,60,10,,
2014-04-01,61820,2680,2730,2950,3090,3170,3460,3820,4490,4910,4280,3860,3810,4560,4290,3630,2770,1920,1010,310,60,10,,
2014-05-01,61800,2680,2730,2950,3090,3180,3450,3810,4470,4910,4280,3860,3820,4530,4300,3650,2760,1920,1010,310,60,10,,
2014-06-01,61800,2680,2730,2940,3090,3180,3450,3810,4460,4920,4300,3870,3820,4510,4320,3660,2760,1930,1020,310,60,10,,
2014-07-01,61800,2680,2730,2940,3090,3180,3440,3800,4450,4920,4310,3880,3820,4480,4340,3670,2760,1930,1020,310,60,10,,
2014-08-01,61810,2680,2730,2940,3080,3190,3430,3800,4430,4930,4310,3880,3810,4460,4360,3680,2760,1930,1020,310,60,10,,
2014-09-01,61770,2680,2720,2930,3080,3180,3420,3790,4410,4940,4320,3890,3810,4430,4390,3680,2760,1940,1030,310,60,10,,
2014-10-01,61800,2680,2720,2930,3070,3190,3410,3790,4390,4960,4330,3900,3800,4400,4410,3690,2770,1940,1030,310,60,10,,
2014-11-01,61790,2680,2710,2920,3070,3190,3410,3780,4380,4960,4330,3910,3800,4380,4440,3690,2770,1950,1030,320,60,10,,
2014-12-01,61790,2680,2710,2920,3070,3200,3400,3770,4370,4970,4340,3910,3790,4350,4460,3690,2780,1950,1040,320,60,10,,
2015-01-01,61760,2670,2710,2920,3060,3190,3390,3760,4350,4970,4350,3930,3790,4330,4490,3680,2780,1950,1040,320,60,10,,
2015-02-01,61750,2670,2710,2910,3060,3190,3380,3760,4340,4970,4350,3930,3770,4310,4530,3660,2790,1960,1050,330,70,10,,
2015-03-01,61710,2670,2710,2910,3060,3190,3380,3750,4320,4960,4350,3930,3770,4280,4550,3650,2790,1980,1050,330,70,10,,
2015-04-01,61710,2670,2710,2900,3060,3200,3380,3750,4310,4960,4350,3940,3760,4260,4570,3650,2790,1980,1060,340,70,10,,
2015-05-01,61690,2670,2710,2900,3060,3200,3370,3740,4290,4960,4360,3940,3760,4250,4580,3640,2800,1990,1060,340,70,10,,
2015-06-01,61700,2670,2710,2890,3060,3200,3370,3730,4280,4960,4370,3950,3760,4240,4600,3640,2800,1990,1070,340,70,10,,
2015-07-01,61710,2670,2710,2890,3060,3210,3370,3730,4260,4950,4380,3960,3760,4220,4620,3640,2810,2000,1070,340,70,10,,
2015-08-01,61700,2670,2710,2880,3060,3210,3350,3720,4250,4950,4390,3970,3760,4200,4650,3630,2810,2000,1070,340,70,10,,
2015-09-01,61690,2670,2710,2870,3060,3200,3340,3720,4240,4950,4390,3990,3760,4190,4670,3620,2820,2010,1070,340,70,10,,
2015-10-01,61710,2670,2710,2870,3060,3210,3340,3710,4230,4950,4400,4000,3750,4170,4690,3610,2820,2020,1080,350,70,10,,
2015-11-01,61710,2660,2710,2860,3060,3210,3340,3710,4220,4950,4390,4020,3750,4150,4710,3600,2820,2020,1080,350,70,10,,
2015-12-01,61700,2660,2710,2850,3070,3210,3330,3710,4210,4950,4390,4030,3750,4130,4740,3580,2820,2040,1090,350,70,10,,
2016-01-01,61670,2660,2720,2850,3070,3210,3320,3700,4190,4950,4410,4040,3750,4110,4770,3560,2820,2040,1090,350,70,10,,
2016-02-01,61670,2650,2720,2840,3070,3210,3320,3700,4170,4940,4430,4020,3740,4080,4820,3520,2830,2050,1100,360,70,10,,
2016-03-01,61740,2650,2720,2850,3070,3210,3320,3700,4170,4940,4460,4020,3740,4070,4860,3500,2850,2070,1110,370,70,10,,
2016-04-01,61760,2650,2720,2850,3070,3220,3320,3690,4150,4940,4490,4000,3740,4050,4890,3480,2850,2070,1110,370,70,10,,
2016-05-01,61750,2660,2720,2840,3070,3230,3320,3680,4140,4930,4510,3990,3740,4040,4920,3460,2860,2080,1120,380,70,10,,
2016-06-01,61750,2650,2720,2840,3070,3230,3320,3680,4130,4920,4540,3980,3740,4030,4930,3450,2870,2080,1120,380,70,10,,
2016-07-01,61760,2650,2720,2840,3070,3230,3310,3680,4120,4920,4570,3970,3740,4020,4940,3440,2870,2080,1120,380,70,10,,
2016-08-01,61770,2650,2720,2830,3060,3240,3310,3670,4100,4910,4600,3960,3740,4010,4950,3440,2890,2090,1120,380,70,10,,
2016-09-01,61730,2640,2720,2820,3060,3230,3300,3660,4090,4900,4640,3960,3740,4000,4950,3440,2900,2090,1130,390,70,10,,
