Date,総数,0~4歳,5~9,10~14,15~19,20~24,25~29,30~34,35~39,40~44,45~49,50~54,55~59,60~64,65~69,70~74,75~79,80~84,85~89,90~94,95~99,100歳以上,85歳以上,75歳以上
2014-09-01,65270,2540,2590,2790,2930,3000,3270,3680,4290,4830,4270,3880,3860,4600,4720,4230,3500,2920,2030,990,290,50,NA,NA
2014-10-01,65290,2540,2590,2790,2930,3010,3260,3680,4280,4840,4280,3890,3850,4570,4740,4240,3500,2920,2030,990,290,50,NA,NA
2014-11-01,65290,2540,2590,2780,2930,3020,3260,3670,4260,4850,4280,3900,3850,4540,4770,4250,3500,2930,2040,1000,290,50,NA,NA
2014-12-01,65280,2540,2590,2780,2920,3020,3250,3670,4250,4850,4290,3900,3840,4520,4790,4240,3510,2930,2040,1000,290,50,NA,NA
2015-01-01,65250,2540,2590,2780,2920,3020,3230,3650,4240,4850,4290,3910,3840,4490,4820,4240,3510,2930,2040,1000,300,50,NA,NA
2015-02-01,65220,2540,2590,2780,2920,3010,3230,3650,4220,4850,4300,3910,3820,4470,4860,4210,3520,2950,2050,1010,300,50,NA,NA
2015-03-01,65200,2530,2590,2770,2920,3010,3220,3640,4210,4840,4300,3920,3820,4450,4880,4200,3510,2960,2060,1020,310,50,NA,NA
2015-04-01,65200,2530,2590,2760,2920,3010,3220,3630,4190,4840,4300,3920,3810,4420,4900,4190,3510,2960,2070,1030,310,60,NA,NA
2015-05-01,65190,2530,2590,2760,2920,3020,3210,3620,4180,4840,4300,3930,3810,4410,4910,4190,3520,2970,2070,1030,320,60,NA,NA
2015-06-01,65190,2530,2580,2750,2920,3020,3210,3620,4170,4840,4320,3940,3810,4400,4930,4190,3520,2980,2070,1030,320,50,NA,NA
2015-07-01,65240,2530,2590,2750,2920,3030,3210,3620,4160,4840,4330,3950,3810,4380,4950,4180,3530,2980,2070,1030,320,50,NA,NA
2015-08-01,65190,2530,2590,2750,2920,3020,3190,3610,4140,4840,4330,3960,3810,4360,4980,4180,3530,2980,2080,1040,320,50,NA,NA
2015-09-01,65170,2530,2590,2740,2910,3010,3180,3600,4130,4830,4340,3970,3810,4340,5000,4170,3530,2990,2090,1040,320,50,NA,NA
2015-10-01,65180,2530,2580,2730,2910,3020,3170,3600,4120,4830,4340,3990,3800,4320,5020,4160,3540,3000,2090,1040,320,50,NA,NA
2015-11-01,65190,2530,2580,2730,2920,3020,3170,3590,4110,4840,4330,4000,3800,4300,5050,4150,3540,3010,2100,1050,320,60,NA,NA
2015-12-01,65180,2520,2590,2720,2920,3020,3160,3590,4100,4830,4330,4010,3800,4280,5080,4120,3540,3020,2100,1050,330,60,NA,NA
2016-01-01,65150,2520,2590,2720,2920,3020,3150,3580,4080,4830,4340,4030,3790,4260,5110,4100,3540,3020,2100,1060,330,60,NA,NA
2016-02-01,65150,2520,2590,2710,2920,3020,3150,3580,4070,4820,4370,4010,3790,4230,5170,4050,3540,3040,2110,1070,330,60,NA,NA
2016-03-01,65180,2520,2590,2710,2920,3010,3140,3570,4060,4820,4390,4000,3790,4210,5210,4030,3560,3050,2120,1080,330,60,NA,NA
2016-04-01,65220,2520,2590,2710,2920,3030,3140,3570,4040,4810,4420,3990,3780,4200,5240,4000,3560,3050,2130,1090,340,60,NA,NA
2016-05-01,65210,2520,2590,2710,2920,3030,3140,3560,4030,4810,4450,3970,3780,4190,5260,3980,3570,3060,2130,1100,340,60,NA,NA
2016-06-01,65210,2520,2590,2700,2920,3040,3140,3560,4020,4800,4480,3960,3780,4180,5280,3970,3570,3060,2140,1100,340,60,NA,NA
2016-07-01,65230,2520,2590,2700,2920,3040,3130,3550,4010,4800,4510,3950,3780,4170,5290,3960,3580,3070,2140,1110,340,60,NA,NA
2016-08-01,65230,2510,2590,2700,2920,3040,3130,3540,4000,4790,4540,3950,3780,4150,5300,3960,3600,3070,2140,1110,340,60,NA,NA
2016-09-01,65180,2510,2590,2690,2910,3030,3120,3540,3980,4780,4560,3940,3780,4140,5300,3960,3610,3080,2150,1110,340,60,NA,NA
2016-10-01,65180,2500,2590,2690,2910,3040,3120,3530,3970,4770,4590,3930,3780,4130,5290,3960,3620,3080,2150,1120,340,60,NA,NA
2016-11-01,65200,2500,2590,2680,2910,3040,3120,3520,3960,4770,4620,3930,3780,4120,5280,3960,3640,3080,2160,1120,350,60,NA,NA
2016-12-01,65160,2420,2580,2680,2940,2990,3120,3560,3980,4770,4640,3930,3780,4120,5280,3960,3650,3090,2160,1110,320,60,NA,NA
2017-01-01,65130,2420,2580,2680,2940,2990,3100,3550,3970,4760,4660,3930,3790,4100,5290,3960,3660,3090,2160,1110,320,60,NA,NA
2017-02-01,65110,2420,2580,2680,2940,2990,3100,3550,3960,4750,4650,3940,3780,4080,5270,3970,3680,3110,2170,1130,330,60,NA,NA
2017-03-01,65080,2410,2580,2670,2930,2990,3100,3540,3960,4730,4650,3950,3780,4060,5260,3970,3690,3110,2170,1130,330,60,NA,NA
