Date,総数,0~4歳,5~9,10~14,15~19,20~24,25~29,30~34,35~39,40~44,45~49,50~54,55~59,60~64,65~69,70~74,75~79,80~84,85~89,90~94,95~99,100歳以上,85歳以上,75歳以上
2015-10-01,61829,2667,2714,2872,3065,3221,3350,3721,4236,4965,4404,4011,3762,4178,4697,3622,2824,2019,1081,344,69,8,NA,NA
2015-11-01,61828,2664,2715,2866,3070,3223,3346,3717,4225,4965,4400,4027,3758,4160,4721,3608,2826,2028,1085,348,69,9,NA,NA
2015-12-01,61825,2660,2719,2859,3071,3223,3342,3714,4215,4962,4403,4038,3755,4141,4750,3585,2827,2039,1091,352,70,9,NA,NA
2016-01-01,61794,2658,2723,2854,3073,3217,3326,3704,4197,4956,4417,4046,3753,4120,4782,3569,2831,2043,1091,354,70,9,NA,NA
2016-02-01,61791,2654,2722,2849,3072,3221,3330,3705,4183,4950,4440,4030,3746,4092,4828,3529,2838,2058,1101,361,71,9,NA,NA
2016-03-01,61757,2654,2721,2846,3068,3214,3323,3699,4169,4943,4461,4017,3742,4071,4858,3505,2846,2067,1106,366,72,9,NA,NA
2016-04-01,61764,2653,2723,2846,3069,3221,3322,3695,4155,4936,4488,4002,3738,4055,4889,3479,2853,2073,1114,373,73,10,NA,NA
2016-05-01,61742,2649,2720,2840,3072,3228,3316,3682,4137,4927,4514,3986,3738,4044,4914,3462,2859,2078,1116,375,73,10,NA,NA
2016-06-01,61762,2647,2720,2837,3069,3232,3320,3682,4128,4925,4545,3976,3739,4034,4931,3451,2866,2082,1117,378,73,10,NA,NA
2016-07-01,61781,2549,2725,2841,3114,3152,3284,3704,4150,4942,4595,3988,3758,4054,4971,3449,2868,2081,1109,372,67,9,NA,NA
2016-08-01,61778,2547,2724,2837,3111,3155,3276,3699,4136,4935,4626,3981,3759,4039,4979,3447,2880,2086,1113,374,67,9,NA,NA
2016-09-01,61748,2542,2718,2829,3107,3147,3269,3691,4125,4928,4656,3974,3760,4027,4980,3445,2893,2091,1116,376,67,9,NA,NA
2016-10-01,61766,2540,2717,2823,3103,3161,3268,3685,4116,4921,4685,3968,3760,4019,4971,3452,2906,2096,1120,378,67,9,NA,NA
2016-11-01,61767,2539,2714,2818,3104,3169,3266,3680,4107,4911,4712,3963,3757,4009,4962,3458,2918,2099,1123,382,67,9,NA,NA
