Date,総数,0~4歳,5~9,10~14,15~19,20~24,25~29,30~34,35~39,40~44,45~49,50~54,55~59,60~64,65~69,70~74,75~79,80~84,85~89,90~94,95~99,100歳以上,85歳以上,75歳以上
2015-01-01,64400,2512,2568,2760,2883,2922,3137,3561,4151,4767,4217,3853,3794,4456,4799,4220,3495,2920,2038,999,295,53,NA,NA
2015-02-01,64340,2509,2563,2754,2878,2921,3128,3549,4130,4758,4216,3851,3779,4439,4837,4186,3500,2936,2044,1008,301,54,NA,NA
2015-03-01,64322,2507,2563,2747,2879,2920,3120,3542,4117,4756,4218,3855,3773,4415,4855,4183,3500,2948,2051,1015,305,54,NA,NA
2015-04-01,64324,2506,2565,2744,2879,2919,3114,3535,4104,4756,4221,3861,3771,4393,4872,4176,3497,2956,2061,1025,312,55,NA,NA
2015-05-01,64296,2505,2562,2738,2878,2916,3107,3528,4087,4749,4224,3866,3771,4378,4888,4175,3502,2962,2065,1026,313,55,NA,NA
2015-06-01,64292,2505,2561,2732,2877,2917,3101,3521,4074,4750,4234,3873,3769,4364,4904,4175,3504,2968,2067,1028,314,55,NA,NA
2015-07-01,64312,2504,2566,2730,2878,2921,3094,3516,4064,4753,4245,3884,3769,4348,4926,4165,3511,2971,2070,1030,314,54,NA,NA
2015-08-01,64326,2505,2569,2726,2877,2924,3085,3513,4052,4754,4255,3896,3767,4328,4952,4156,3517,2975,2074,1032,316,54,NA,NA
2015-09-01,64274,2501,2562,2715,2871,2918,3076,3505,4035,4746,4254,3908,3762,4309,4974,4150,3519,2981,2080,1035,317,54,NA,NA
2015-10-01,64355,2503,2565,2714,2873,2919,3070,3503,4029,4754,4258,3928,3764,4296,5006,4147,3526,2994,2089,1043,320,54,NA,NA
2015-11-01,64343,2500,2565,2708,2875,2916,3062,3497,4019,4754,4254,3945,3760,4276,5031,4133,3527,3004,2092,1049,321,55,NA,NA
2015-12-01,64331,2496,2568,2702,2878,2914,3056,3493,4007,4750,4256,3955,3756,4255,5063,4108,3527,3015,2099,1054,323,56,NA,NA
2016-01-01,64364,2497,2574,2699,2884,2920,3053,3492,3999,4750,4268,3968,3755,4237,5093,4091,3530,3019,2096,1059,323,56,NA,NA
2016-02-01,64309,2492,2571,2692,2881,2917,3045,3483,3979,4738,4290,3947,3747,4203,5147,4042,3535,3034,2112,1069,329,58,NA,NA
2016-03-01,64287,2491,2569,2689,2879,2917,3039,3476,3964,4731,4311,3934,3742,4181,5179,4015,3541,3043,2118,1077,333,59,NA,NA
2016-04-01,64290,2489,2572,2689,2879,2914,3034,3472,3952,4729,4338,3920,3738,4164,5211,3984,3545,3045,2127,1089,339,61,NA,NA
2016-05-01,64261,2486,2569,2684,2875,2913,3028,3464,3936,4719,4363,3904,3739,4152,5237,3965,3552,3051,2130,1094,339,61,NA,NA
2016-06-01,64254,2482,2567,2681,2873,2916,3024,3456,3924,4714,4393,3894,3738,4141,5256,3952,3559,3055,2130,1099,339,61,NA,NA
2016-07-01,64214,2400,2567,2684,2904,2878,3021,3479,3933,4724,4421,3886,3741,4144,5274,3941,3565,3063,2134,1086,313,57,NA,NA
2016-08-01,64225,2399,2567,2682,2902,2881,3015,3474,3922,4720,4451,3880,3740,4128,5283,3936,3579,3067,2139,1090,314,57,NA,NA
